,Formation,Depth,GR,ILD_log10,DeltaPHI,PHIND,NM_M,RELPOS,Facies,Well Name,PE
1463,0,2614.5,86.084,0.892428547,11.6,8.8,2,0.75,4,1,3.967
1464,0,2615,89.32,0.885021795,11.8,8.7,2,0.727,4,1,3.839
1465,0,2615.5,95.088,0.877025616,10.7,8.85,2,0.705,6,1,3.898
1466,0,2616,102.887,0.875813389,10.5,8.75,2,0.682,6,1,3.973
1467,0,2616.5,96.204,0.884398826,8,10,2,0.659,4,1,3.683
1468,0,2617,84.082,0.904553263,-0.4,13.8,2,0.636,6,1,3.45
1469,0,2617.5,72.325,0.924434364,-0.9,14.85,2,0.614,6,1,3.427
1470,0,2618,53.939,0.940516485,-3,13.9,2,0.591,8,1,3.358
1471,0,2618.5,44.042,0.960851154,-4.4,10.6,2,0.568,8,1,3.343
1472,0,2619,47.244,0.99237676,-2.7,7.55,2,0.545,8,1,3.528
1473,0,2619.5,54.919,1.033463966,-1.1,6.75,2,0.523,6,1,3.841
1474,0,2620,66.397,1.081995025,-0.6,6.5,2,0.5,6,1,3.985
1475,0,2620.5,77.704,1.120705516,-0.3,6.55,2,0.477,6,1,4.171
1476,0,2621,84.144,1.14245204,0.8,6.3,2,0.455,6,1,4.313
1477,0,2621.5,82.835,1.147026715,2.1,6.05,2,0.432,6,1,4.365
1478,0,2622,77.283,1.141575183,3.3,6.25,2,0.409,5,1,4.362
1479,0,2622.5,74.363,1.132483825,5.5,6.65,2,0.386,5,1,4.305
1480,0,2623,75.024,1.126423654,7.8,7.1,2,0.364,5,1,4.188
1481,0,2623.5,77.016,1.12083706,8.3,7.25,2,0.341,5,1,4.147
1482,0,2624,79.224,1.111967837,6.7,6.65,2,0.318,5,1,4.128
1483,0,2624.5,77.067,1.09961159,4.6,6.2,2,0.295,6,1,4.203
1484,0,2625,71.623,1.086644521,3.3,5.95,2,0.273,8,1,4.296
1485,0,2625.5,63.68,1.07773118,2.2,6.3,2,0.25,8,1,4.436
1486,0,2626,66.183,1.073498399,1.9,6.85,2,0.227,8,1,4.525
1487,0,2626.5,68.669,1.074560468,1.7,7.05,2,0.205,8,1,4.633
1488,0,2627,76.803,1.08546897,1.9,6.65,2,0.182,6,1,4.612
1489,0,2627.5,81.088,1.107345665,1.9,6.25,2,0.159,6,1,4.6
1490,0,2628,85.869,1.13219563,2.3,5.75,2,0.136,5,1,4.549
1491,0,2628.5,81.391,1.146314122,3.6,5.3,2,0.114,6,1,4.442
1492,0,2629,75.871,1.115244285,4.2,5.3,2,0.091,6,1,4.256
1493,0,2629.5,69.179,1.02341709,3.4,6,2,0.068,6,1,4.001
1494,0,2630,73.616,0.888740961,2.9,7.05,2,0.045,6,1,3.812
1495,0,2630.5,73.916,0.770189023,2.4,8.9,2,0.023,6,1,3.542
1496,3,2631,87.408,0.678700435,-1.8,14.4,1,1,3,1,3.101
1497,3,2632.5,122.568,0.578753784,-16.4,16.785,1,0.955,3,1,0.99
1498,3,2633,120.345,0.568319085,2,20.67,1,0.939,2,1,0.833
1499,3,2633.5,109.836,0.56205483,1.5,20.67,1,0.924,2,1,0.852
1500,3,2634,94.623,0.566437492,-10.3,20.67,1,0.909,2,1,1.234
1501,3,2634.5,85.419,0.593396842,-14.5,20.67,1,0.894,2,1,1.787
1502,3,2635,79.451,0.649042634,-13.6,39.4,1,0.879,2,1,2.36
1503,3,2635.5,73.811,0.728678367,-11,31.6,1,0.864,2,1,2.806
1504,3,2636,69.518,0.812646016,-5.5,23.85,1,0.848,2,1,3.236
1505,3,2636.5,62.166,0.879497287,-1.7,17.85,1,0.833,2,1,3.542
1506,3,2637,59.183,0.90982337,2.2,13.5,1,0.818,2,1,3.762
1507,3,2637.5,61.178,0.899163641,3.9,10.35,1,0.803,2,1,3.803
1508,3,2638,63.124,0.870637963,6.5,8.15,1,0.788,2,1,3.8
1509,3,2638.5,68.801,0.837272703,9.7,7.45,1,0.773,2,1,3.776
1510,3,2639,74.956,0.806451323,8.2,11,1,0.758,2,1,3.689
1511,3,2639.5,73.741,0.779307828,11,13,1,0.742,2,1,3.693
1512,3,2640,70.887,0.757851344,7.2,15.9,1,0.727,2,1,3.59
1513,3,2640.5,66.106,0.738859802,6.9,16.25,1,0.712,2,1,3.598
1514,3,2641,61.301,0.720655357,6.1,15.55,1,0.697,2,1,3.544
1515,3,2641.5,62.447,0.70612011,7.1,12.65,1,0.682,2,1,3.731
1516,3,2642,66.43,0.697490887,9,10.4,1,0.667,2,1,3.811
1517,3,2642.5,66.115,0.696618459,3.6,14,1,0.652,2,1,3.675
1518,3,2643,69.423,0.698883137,0.5,17.65,1,0.636,2,1,3.533
1519,3,2643.5,69.913,0.697316542,0.2,17.8,1,0.621,2,1,3.564
1520,3,2644,69.283,0.692318044,1.3,15.35,1,0.606,2,1,3.592
1521,3,2644.5,66.611,0.683317262,6,11.7,1,0.591,3,1,3.575
1522,3,2645,65.698,0.671265433,7.5,10.45,1,0.576,3,1,3.552
1523,3,2645.5,60.898,0.651181062,6.7,9.05,1,0.561,1,1,3.482
1524,3,2646,54.422,0.623869268,4.1,8.15,1,0.545,1,1,3.375
1525,3,2646.5,52.522,0.589502796,2.1,8.05,1,0.53,1,1,3.292
1526,3,2647,47.697,0.546048866,0.7,8.75,1,0.515,1,1,3.231
1527,3,2647.5,49.447,0.497067936,1.1,9.05,1,0.5,1,1,3.301
1528,3,2648,51.292,0.441066407,2.5,8.85,1,0.485,1,1,3.356
1529,3,2648.5,50.455,0.386498966,3.5,9.15,1,0.47,1,1,3.364
1530,3,2649,49.664,0.334654767,4.4,10.4,1,0.455,1,1,3.311
1531,3,2649.5,51.814,0.285782274,5.1,12.05,1,0.439,1,1,3.228
1532,3,2650,50.33,0.237543738,5.1,13.65,1,0.424,1,1,3.093
1533,3,2650.5,55.273,0.194514342,5,15,1,0.409,1,1,2.925
1534,3,2651,57.158,0.15715444,4.5,16.15,1,0.394,1,1,2.785
1535,3,2651.5,58.471,0.123524981,4.9,17.15,1,0.379,1,1,2.723
1536,3,2652,60.956,0.09482038,4.8,17.7,1,0.364,1,1,2.697
1537,3,2652.5,61.142,0.070776463,4.2,18.3,1,0.348,1,1,2.653
1538,3,2653,65.743,0.050766311,3.2,19,1,0.333,1,1,2.651
1539,3,2653.5,62.268,0.034227261,3.3,19.15,1,0.318,1,1,2.657
1540,3,2654,60.073,0.021189299,2.9,19.45,1,0.303,1,1,2.67
1541,3,2654.5,58.534,0.011147361,2.8,19.8,1,0.288,1,1,2.648
1542,3,2655,55.719,0.004321374,2.9,19.85,1,0.273,1,1,2.676
1543,3,2655.5,53.799,0.002166062,2.8,20,1,0.258,1,1,2.674
1544,3,2656,57.85,0.005180513,2.8,19.9,1,0.242,1,1,2.681
1545,3,2656.5,59.106,0.01494035,3,19.6,1,0.227,1,1,2.74
1546,3,2657,61.935,0.034227261,2.7,19.35,1,0.212,1,1,2.762
1547,3,2657.5,69.304,0.061452479,3,19.3,1,0.197,1,1,2.776
1548,3,2658,79.289,0.098297536,3.1,18.85,1,0.182,1,1,2.777
1549,3,2658.5,88.876,0.145817714,4.6,18.9,1,0.167,1,1,2.773
1550,3,2659,92.783,0.197831693,4.6,21.3,1,0.152,1,1,2.59
1551,3,2659.5,95.363,0.255031163,-6.2,30.7,1,0.136,2,1,2.293
1552,3,2660,94.469,0.308350949,1.025,20.275,1,0.121,4,1,2.28
1553,3,2660.5,87.7,0.351022853,1.025,30.25,1,0.106,2,1,2.339
1554,3,2661,88.51,0.380573003,1.025,25.75,1,0.091,2,1,2.43
1555,3,2661.5,97.562,0.404833717,-5.6,18.5,1,0.076,2,1,2.664
1556,3,2662,97.562,0.404833717,-5.6,18.5,1,0.076,2,1,2.664
1557,3,2662.5,106.601,0.424064525,4.7,14.25,1,0.061,2,1,3.032
1558,3,2663,110.258,0.44684771,8.6,14.4,1,0.045,2,1,3.098
1559,3,2663.5,112.1,0.473048805,12.1,15.75,1,0.03,3,1,3.151
1560,3,2664,104.128,0.501333179,12.5,17.35,1,0.015,4,1,3.15
1561,2,2664.5,84.133,0.529173603,11.7,16.45,2,1,5,1,3.231
1562,2,2665,68.131,0.564547712,7.5,13.35,2,0.9,6,1,3.302
1563,2,2665.5,57.115,0.607133204,4.1,9.75,2,0.8,6,1,3.384
1564,2,2666,46.425,0.671635597,0.6,8.1,2,0.7,6,1,3.406
1565,2,2666.5,47.71,0.760271661,-0.6,7.3,2,0.6,6,1,3.459
1566,2,2667,50.855,0.838219222,-1,7,2,0.5,6,1,3.494
1567,2,2667.5,55.715,0.912434633,-0.9,6.85,2,0.4,6,1,3.587
1568,2,2668,65.186,0.927626962,-0.5,6.55,2,0.3,8,1,3.745
1569,2,2668.5,79.03,0.906227263,0.3,5.75,2,0.2,8,1,3.903
1570,2,2669,90.953,0.879497287,1.5,5.75,2,0.1,8,1,3.908
1571,2,2669.5,95.638,0.85691006,-6.1,11.95,1,1,8,1,3.23
1572,5,2671,74.534,0.793301354,5.17,12.83,1,0.944,1,1,2.242
1573,5,2672,61.681,0.69609416,5.17,20.55,1,0.907,1,1,2.479
1574,5,2672.5,56.95,0.662946614,-1.4,12.2,1,0.889,1,1,2.981
1575,5,2673,58.099,0.652826303,4.9,9.55,1,0.87,1,1,3.099
1576,5,2673.5,60.606,0.653501947,5.5,10.35,1,0.852,1,1,3.038
1577,5,2674,63.963,0.65571455,6,11.5,1,0.833,1,1,3.029
1578,5,2674.5,67.625,0.656002321,7.3,11.95,1,0.815,1,1,3.079
1579,5,2675,73.272,0.656385719,8.7,11.45,1,0.796,1,1,3.138
1580,5,2675.5,76.418,0.661718058,9.4,10.6,1,0.778,2,1,3.296
1581,5,2676,73.595,0.677150521,10.7,9.75,1,0.759,2,1,3.46
1582,5,2676.5,71.789,0.70457945,11.9,9.15,1,0.741,2,1,3.626
1583,5,2677,66.261,0.736316808,11.5,8.95,1,0.722,2,1,3.726
1584,5,2677.5,66.621,0.76604086,9.5,8.45,1,0.704,2,1,3.83
1585,5,2678,60.802,0.790636962,8.2,7.7,1,0.685,2,1,3.856
1586,5,2678.5,58.173,0.807737922,7.7,7.55,1,0.667,2,1,3.853
1587,5,2679,60.075,0.819938569,8.4,7.8,1,0.648,2,1,3.875
1588,5,2679.5,64.145,0.831421817,7.6,9.4,1,0.63,2,1,3.692
1589,5,2680,66.009,0.840858554,4.9,12.15,1,0.611,2,1,3.626
1590,5,2680.5,64.883,0.846460825,5.8,12.1,1,0.593,2,1,3.605
1591,5,2681,63.606,0.845160078,4.5,11.45,1,0.574,2,1,3.543
1592,5,2681.5,61.526,0.834102656,6.9,8.35,1,0.556,2,1,3.551
1593,5,2682,61.163,0.819083076,6.2,7,1,0.537,1,1,3.511
1594,5,2682.5,57.268,0.802294711,5.5,6.25,1,0.519,1,1,3.498
1595,5,2683,61.245,0.782185866,4.2,6.7,1,0.5,1,1,3.473
1596,5,2683.5,60.758,0.757775491,4.2,7,1,0.481,1,1,3.479
1597,5,2684,58.844,0.722880611,5,7.1,1,0.463,1,1,3.528
1598,5,2684.5,62.816,0.686546899,6.2,7.1,1,0.444,1,1,3.561
1599,5,2685,68.881,0.651471852,7.2,7.6,1,0.426,1,1,3.626
1600,5,2685.5,75.51,0.625826713,9,8.7,1,0.407,1,1,3.652
1601,5,2686,83.396,0.607025878,9.8,10.9,1,0.389,2,1,3.594
1602,5,2686.5,80.594,0.592953572,2.5,17.95,1,0.37,2,1,3.367
1603,5,2687,81.894,0.583198774,2.1,20.25,1,0.352,2,1,3.34
1604,5,2687.5,78.444,0.57818061,0.3,20.85,1,0.333,2,1,3.315
1605,5,2688,64.898,0.577146985,0.2,19.9,1,0.315,2,1,3.404
1606,5,2688.5,59.734,0.578868329,6.5,16.15,1,0.296,5,1,3.524
1607,5,2689,52.386,0.581494542,9.9,13.85,1,0.278,5,1,3.578
1608,5,2689.5,50.751,0.585573519,11.4,11.7,1,0.259,5,1,3.553
1609,5,2690,50.034,0.593175263,10.8,10.5,1,0.241,5,1,3.491
1610,5,2690.5,56.46,0.60498163,11.2,9.6,1,0.222,1,1,3.425
1611,5,2691,63.25,0.620448385,10.2,10.5,1,0.204,1,1,3.326
1612,5,2691.5,69.671,0.63748973,11.4,11,1,0.185,1,1,3.358
1613,5,2692,76.313,0.653887558,7.9,13.35,1,0.167,2,1,3.218
1614,5,2692.5,79.579,0.670338641,3.7,16.55,1,0.148,1,1,3.144
1615,5,2693,81.01,0.688686724,4,17,1,0.13,1,1,3.17
1616,5,2693.5,80.243,0.708250889,3.1,15.85,1,0.111,1,1,3.208
1617,5,2694,79.301,0.726564216,5.1,13.05,1,0.093,1,1,3.25
1618,5,2694.5,82.884,0.74225367,5.9,11.65,1,0.074,1,1,3.288
1619,5,2695,90.179,0.74733411,7,10.9,1,0.056,4,1,3.414
1620,5,2695.5,94.523,0.737987326,7.3,11.15,1,0.037,4,1,3.399
1621,7,2696,101.324,0.715585552,6,12.4,1,0.019,3,1,3.374
1622,7,2696.5,103.582,0.682866796,6.6,12.4,2,1,3,1,3.4
1623,7,2696.5,103.582,0.682866796,6.6,12.4,1,1,3,1,3.4
1624,7,2697,104.803,0.653405491,8.5,11.55,1,0.98,3,1,3.496
1625,7,2697.5,104.224,0.631849462,7.2,13.1,1,0.96,2,1,3.429
1626,7,2698,101.678,0.617943435,-2.9,20.35,1,0.94,2,1,3.13
1627,7,2698.5,97.407,0.609167374,-6.8,24.7,1,0.92,2,1,3.058
1628,7,2699,92.733,0.60162548,-7.4,26.3,1,0.9,2,1,3.031
1629,7,2699.5,83.768,0.595826777,-7.3,24.75,1,0.88,2,1,3.03
1630,7,2700,77.536,0.594723946,-3.6,20,1,0.86,1,1,3.097
1631,7,2700.5,69.255,0.600864036,3.5,13.55,1,0.84,1,1,3.285
1632,7,2701,67.651,0.613947477,5.3,9.75,1,0.82,1,1,3.305
1633,7,2701.5,61.798,0.630529571,3.3,8.75,1,0.8,1,1,3.25
1634,7,2702,65.298,0.644832329,3.6,7.4,1,0.78,1,1,3.243
1635,7,2702.5,70.602,0.652149605,1.8,8.2,1,0.76,1,1,3.186
1636,7,2703,74.65,0.651181062,0.9,8.75,1,0.74,1,1,3.183
1637,7,2703.5,82.586,0.643748685,1.9,8.75,1,0.72,1,1,3.223
1638,7,2704,85.453,0.631849462,4.4,9,1,0.7,1,1,3.328
1639,7,2704.5,87.75,0.617210095,3.4,11.9,1,0.68,2,1,3.273
1640,7,2705,80.848,0.600864036,2.7,14.35,1,0.66,2,1,3.226
1641,7,2705.5,74.017,0.582063363,2.9,14.45,1,0.64,1,1,3.227
1642,7,2706,66.265,0.564429327,2.1,13.05,1,0.62,1,1,3.214
1643,7,2706.5,61.466,0.549003262,1.8,11.6,1,0.6,1,1,3.159
1644,7,2707,59.274,0.536937023,0.8,11.8,1,0.58,1,1,3.151
1645,7,2707.5,64.14,0.526855987,1.8,11.6,1,0.56,1,1,3.166
1646,7,2708,68.186,0.519040039,2,11.8,1,0.54,1,1,3.162
1647,7,2708.5,67.541,0.513883186,3,11.4,1,0.52,1,1,3.131
1648,7,2709,75.398,0.512684396,3.1,11.35,1,0.5,2,1,3.138
1649,7,2709.5,78.406,0.514149134,4.1,11.15,1,0.48,2,1,3.157
1650,7,2710,77.553,0.515211304,5.6,10.8,1,0.46,2,1,3.179
1651,7,2710.5,80.089,0.513883186,6.1,11.45,1,0.44,2,1,3.146
1652,7,2711,79.586,0.508664363,6.1,12.85,1,0.42,2,1,3.113
1653,7,2711.5,77.446,0.498586209,7,13.6,1,0.4,2,1,3.118
1654,7,2712,73.11,0.48301642,6.1,13.55,1,0.38,1,1,3.057
1655,7,2712.5,70.966,0.461648568,5.5,12.65,1,0.36,1,1,3.025
1656,7,2713,72.519,0.436480695,4.4,12.4,1,0.34,1,1,3.007
1657,7,2713.5,74.218,0.407730728,4.2,12.2,1,0.32,1,1,3.028
1658,7,2714,74.141,0.380753771,4.3,12.65,1,0.3,1,1,3.047
1659,7,2714.5,73.672,0.356599436,4.2,13.2,1,0.28,1,1,3.054
1660,7,2715,71.336,0.338057875,4.4,13.7,1,0.26,1,1,3.089
1661,7,2715.5,74.053,0.326540669,4.2,14,1,0.24,1,1,3.112
1662,7,2716,77.997,0.323045735,3.9,14.35,1,0.22,1,1,3.086
1663,7,2716.5,78.993,0.326949994,4.3,14.35,1,0.2,1,1,3.084
1664,7,2717,82.324,0.33725954,4.3,14.65,1,0.18,1,1,3.049
1665,7,2717.5,86.724,0.353531559,4.4,14.5,1,0.16,1,1,3.011
1666,7,2718,91.378,0.372727941,3.9,15.65,1,0.14,2,1,2.956
1667,7,2718.5,93.209,0.395675785,-7.1,22.85,1,0.12,2,1,2.692
1668,7,2719,99.065,0.419790586,-8.9,27.15,1,0.1,2,1,2.627
1669,7,2719.5,100.457,0.444513206,-6.4,29,1,0.08,3,1,2.722
1670,7,2720,93.08,0.46612587,-6.3,29.65,1,0.06,3,1,2.857
1671,9,2720.5,84.469,0.481299273,-2.8,26.3,1,0.04,2,1,3.057
1672,9,2721,78.955,0.484726804,5.8,21,1,0.02,2,1,3.365
1673,9,2721.5,74.66,0.474653253,9,17.7,1,1,2,1,3.515
1674,9,2721.5,74.66,0.474653253,9,17.7,2,1,2,1,3.515
1675,9,2722,72.493,0.45331834,11.2,14.1,1,0.982,2,1,3.513
1676,9,2722.5,71.798,0.421768401,9.8,13.1,1,0.964,2,1,3.388
1677,9,2723,68.403,0.386677284,7.5,12.85,1,0.946,2,1,3.256
1678,9,2723.5,65.671,0.350441857,7,12.5,1,0.929,2,1,3.145
1679,9,2724,61.233,0.317645543,7,12.4,1,0.911,1,1,3.013
1680,9,2724.5,56.061,0.286680969,4.9,14.35,1,0.893,1,1,2.841
1681,9,2725,55.568,0.260071388,4.7,16.15,1,0.875,1,1,2.776
1682,9,2725.5,51.105,0.236789099,4.3,17.75,1,0.857,1,1,2.718
1683,9,2726,48.131,0.219584526,2.9,17.65,1,0.839,1,1,2.705
1684,9,2726.5,52.326,0.206556044,1.1,16.95,1,0.821,1,1,2.708
1685,9,2727,53.823,0.197556213,0.6,16.2,1,0.804,1,1,2.762
1686,9,2727.5,56.018,0.191171456,1.1,15.75,1,0.786,1,1,2.831
1687,9,2728,56.541,0.183554534,1,15.6,1,0.768,1,1,2.885
1688,9,2728.5,54.188,0.173186268,1.1,15.75,1,0.75,1,1,2.953
1689,9,2729,54.345,0.160168293,1.4,16.2,1,0.732,1,1,2.975
1690,9,2729.5,54.682,0.145507171,2.1,16.85,1,0.714,1,1,2.965
1691,9,2730,58.663,0.13225969,2.6,17.6,1,0.696,1,1,2.954
1692,9,2730.5,64.45,0.12515583,3.7,18.15,1,0.679,1,1,2.967
1693,9,2731,63.074,0.12515583,4.5,18.25,1,0.661,1,1,2.916
1694,9,2731.5,62.461,0.136403448,4.4,18.2,1,0.643,1,1,2.883
1695,9,2732,61.969,0.157456768,4.2,17.8,1,0.625,1,1,2.863
1696,9,2732.5,62.436,0.18582536,3.7,17.25,1,0.607,1,1,2.887
1697,9,2733,74.047,0.218797998,3.9,16.55,1,0.589,1,1,2.893
1698,9,2733.5,84.98,0.2509077,4.7,15.75,1,0.571,1,1,2.885
1699,9,2734,95.575,0.278524965,5.5,15.35,1,0.554,2,1,2.879
1700,9,2734.5,96.582,0.294245716,6.5,15.05,1,0.536,2,1,2.872
1701,9,2735,89.201,0.29578694,6.9,15.35,1,0.518,1,1,2.841
1702,9,2735.5,77.631,0.284656283,6.3,15.15,1,0.5,1,1,2.845
1703,9,2736,67.782,0.267640982,4.6,15,1,0.482,1,1,2.837
1704,9,2736.5,60.967,0.251881455,3.6,15.2,1,0.464,1,1,2.82
1705,9,2737,58.641,0.239299479,3.7,15.85,1,0.446,1,1,2.814
1706,9,2737.5,56.283,0.229681842,3.2,16.6,1,0.429,1,1,2.835
1707,9,2738,52.97,0.220631019,2.5,16.65,1,0.411,1,1,2.868
1708,9,2738.5,53.057,0.212187604,2.2,15.4,1,0.393,1,1,2.933
1709,9,2739,52.373,0.20709554,2.2,14,1,0.375,1,1,2.968
1710,9,2739.5,53.622,0.206825876,3.2,13.2,1,0.357,1,1,3.018
1711,9,2740,56.168,0.209783015,5,13.1,1,0.339,1,1,3.02
1712,9,2740.5,58.593,0.210586025,5.6,14.2,1,0.321,1,1,2.992
1713,9,2741,59.201,0.206556044,6,15.8,1,0.304,1,1,2.927
1714,9,2741.5,63.468,0.194514342,5.8,17.2,1,0.286,1,1,2.877
1715,9,2742,64.174,0.17868924,5.8,18,1,0.268,1,1,2.869
1716,9,2742.5,65.156,0.165244326,5.8,18.1,1,0.25,1,1,2.889
1717,9,2743,68.686,0.15715444,5.7,17.75,1,0.232,1,1,2.919
1718,9,2743.5,69.944,0.159867847,5.7,17.05,1,0.214,1,1,2.919
1719,9,2744,69.911,0.171433901,5.2,16.3,1,0.196,1,1,2.908
1720,9,2744.5,75.088,0.191730393,4.8,16.4,1,0.179,1,1,2.876
1721,9,2745,79.094,0.220369632,4.9,16.25,1,0.161,1,1,2.888
1722,9,2745.5,76.407,0.250420002,4.9,15.75,1,0.143,1,1,2.879
1723,9,2746,76.877,0.282848603,4.9,15.25,1,0.125,1,1,2.873
1724,9,2746.5,79.285,0.313234292,5.1,14.75,1,0.107,1,1,2.849
1725,9,2747,84.41,0.345177617,5.7,15.15,1,0.089,1,1,2.854
1726,9,2747.5,90.404,0.378579576,-3.7,21.05,1,0.071,2,1,2.581
1727,9,2748,94.686,0.410608543,-12.8,28,1,0.054,2,1,2.442
1728,9,2748.5,94.686,0.410608543,-12.8,28,1,0.054,2,1,2.442
1729,9,2749,93.268,0.441695136,-12.6,29.9,1,0.036,3,1,2.512
1730,9,2749.5,83.245,0.472317546,-14.3,30.15,1,0.018,3,1,2.609
1731,8,2750,66.187,0.510410948,4.25,28,2,1,5,1,2.788
1732,8,2750.5,51.12,0.559068334,2,20,2,0.9,5,1,3.32
1733,8,2751,37.073,0.611085733,4.4,16.5,2,0.8,8,1,3.715
1734,8,2751.5,26.393,0.657820456,6,10.4,2,0.7,8,1,3.97
1735,8,2752,22.444,0.685920792,4.6,6.4,2,0.6,8,1,4.177
1736,8,2752.5,23.628,0.692318044,5.5,3.25,2,0.5,6,1,4.305
1737,8,2753,25.698,0.682325619,4.7,2.95,2,0.4,6,1,4.388
1738,8,2753.5,38.392,0.66143405,3.7,4.35,2,0.3,6,1,4.193
1739,8,2754,54.121,0.640580806,0.4,8.7,2,0.2,6,1,3.496
1740,11,2754.5,64.146,0.621799224,-18.7,23.45,2,0.1,3,1,2.502
1741,11,2757,74.567,0.537441283,-8.1,17.75,1,0.808,2,1,2.736
1742,11,2757.5,79.038,0.543695632,5.4,10.2,1,0.769,2,1,3.13
1743,11,2758,83.075,0.550228353,2.7,13.35,1,0.731,2,1,2.941
1744,11,2758.5,86.756,0.550717423,-12.8,25.1,1,0.692,2,1,2.358
1745,11,2759,89.346,0.540954809,-18.1,33.55,1,0.654,3,1,2.155
1746,11,2759.5,85.942,0.524915148,-16.5,39.85,1,0.615,3,1,2.099
1747,11,2760,86.528,0.507180977,-16.5,41.35,1,0.577,3,1,2.15
1748,11,2760.5,91.581,0.496098992,-18.6,38.7,1,0.538,3,1,2.311
1749,11,2761,104.216,0.495821753,-14.3,33.35,1,0.5,3,1,2.7
1750,11,2761.5,103.144,0.505556939,-10.7,31.05,1,0.462,3,1,2.907
1751,11,2762,99.94,0.526210004,-3.3,28.45,1,0.423,3,1,3.141
1752,11,2762.5,95.45,0.552668216,1.7,24.85,1,0.385,3,1,3.388
1753,11,2763,81.581,0.581152892,-0.6,23.3,1,0.346,3,1,3.44
1754,11,2763.5,76.264,0.591843411,5.5,18.85,1,0.269,3,1,3.708
1755,11,2764,75.003,0.540079089,5.7,17.85,1,0.231,3,1,3.662
1756,11,2764.5,74.701,0.46746011,7.9,16.65,1,0.192,3,1,3.628
1757,11,2765,77.666,0.384532615,5.2,18.1,1,0.154,3,1,3.201
1758,11,2765.5,75.264,0.326130957,4.61,27.6,1,0.115,5,1,2.605
1759,11,2766,72.4,0.289811839,4.61,22.88,1,0.077,5,1,2.436
1760,11,2766.5,70.61,0.268577972,4.61,35.2,1,0.038,3,1,2.453
1761,10,2767,57.971,0.254789687,4.61,33.6,2,1,7,1,2.572
1762,10,2767.5,46.746,0.241795431,4.61,25.7,2,0.95,7,1,3.046
1763,10,2768,43.446,0.241546481,0.9,17.15,2,0.9,8,1,3.804
1764,10,2768.5,42.124,0.263636069,5.2,14.1,2,0.85,8,1,4.125
1765,10,2769,46.923,0.311541958,6.1,13.05,2,0.8,8,1,4.369
1766,10,2769.5,64.814,0.379849179,5.2,13,2,0.75,8,1,4.438
1767,10,2770,79.274,0.45591024,5,12.4,2,0.7,8,1,4.31
1768,10,2770.5,88.073,0.529430354,4.7,12.05,2,0.65,8,1,4.357
1769,10,2771,91.345,0.577031986,4.8,11.6,2,0.6,8,1,4.317
1770,10,2771.5,91.434,0.597914471,4.8,11.3,2,0.55,8,1,4.397
1771,10,2772,88.002,0.602059991,4.8,10.5,2,0.5,8,1,4.498
1772,10,2772.5,85.405,0.59900924,4,10.1,2,0.45,8,1,4.544
1773,10,2773,84.348,0.596157081,4.4,10.3,2,0.4,8,1,4.503
1774,10,2773.5,89.329,0.59117595,5,10.8,2,0.35,8,1,4.455
1775,10,2774,85.469,0.581152892,5.2,11.3,2,0.3,8,1,4.376
1776,10,2774.5,84.193,0.564902673,4.7,11.05,2,0.25,8,1,4.28
1777,10,2775,89.404,0.542825427,5.2,10.4,2,0.2,8,1,4.126
1778,10,2775.5,89.947,0.521138084,6.4,9.8,2,0.15,8,1,3.921
1779,10,2776,97.878,0.504334912,7.8,10.3,2,0.1,8,1,3.823
1780,10,2776.5,106.475,0.494154594,9.7,11.55,2,0.05,8,1,3.77
1781,10,2777,110.121,0.488832634,4,16.6,1,1,8,1,3.331
1782,10,2777.5,111.355,0.488127496,6.62,27.45,1,0.984,8,1,2.72
1783,10,2778,104.598,0.487421211,-9.3,21.35,1,0.968,5,1,2.558
1784,13,2778.5,101.945,0.486005186,-12.3,33.35,1,0.952,3,1,2.573
1785,13,2779,96.726,0.483587297,-12.6,33.3,1,0.935,3,1,2.552
1786,13,2779.5,93.814,0.48029446,-8.3,30.75,1,0.919,3,1,2.568
1787,13,2780,88.686,0.478277832,-6.3,30.35,1,0.903,3,1,2.68
1788,13,2780.5,88.001,0.479863113,-7,31.3,1,0.887,3,1,2.72
1789,13,2781,85.241,0.486572151,-7.9,32.85,1,0.871,3,1,2.622
1790,13,2781.5,80.347,0.498861689,-10.3,35.05,1,0.855,3,1,2.482
1791,13,2782,81.821,0.514149134,-12.4,37.9,1,0.839,3,1,2.337
1792,13,2782.5,79.776,0.527758753,-18.2,41.1,1,0.823,3,1,2.116
1793,13,2788,75.107,0.480725379,-16,33.86,1,0.645,3,1,0.646
1794,13,2793.5,88.53,0.635584266,-12.9,33.55,1,0.468,3,1,2.682
1795,13,2794,82.132,0.629409599,-6.3,28.75,1,0.452,3,1,3.064
1796,13,2794.5,79.53,0.624282096,-2.9,25.35,1,0.435,3,1,3.142
1797,13,2795,81.196,0.621280168,-1.4,22.2,1,0.419,2,1,3.235
1798,13,2795.5,81.671,0.618675539,1.3,17.95,1,0.403,3,1,3.343
1799,13,2796,81.994,0.617314933,7.7,13.35,1,0.387,2,1,3.624
1800,13,2796.5,77.9,0.61898892,10.1,12.15,1,0.371,2,1,3.645
1801,13,2797,77.672,0.622731965,1.7,17.95,1,0.355,2,1,3.391
1802,13,2797.5,78.003,0.624591459,1.1,20.15,1,0.339,2,1,3.366
1803,13,2798,79.786,0.621902961,0.7,20.85,1,0.323,2,1,3.395
